date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:59	455974/455974	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f526-660b699c-6dbb2218537f7982;gz%22	https://bidenerc.site/assets/font/icon/fa-regular-400.eot	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-regular-400.eot	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:00	174360/174360	---M--	200	added ('OK')	font/woff2	etag:%222a918-660b69a7-43ad55701f09c89f;;;%22	https://bidenerc.site/assets/font/icon/fa-regular-400.woff2	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-regular-400.woff2	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:10	2606244/2606244	---MCZ	200	added ('OK')	image/svg+xml	etag:%2227c4a4-660b69af-26f688c6fea4b2e2;gz%22	https://bidenerc.site/assets/font/icon/fa-duotone-900.svg	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-duotone-900.svg	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:18	455680/455680	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%226f400-660b69a1-48815bb1f32c3119;gz%22	https://bidenerc.site/assets/font/icon/fa-regular-400.ttf	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-regular-400.ttf	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:20	231248/231248	---M--	200	added ('OK')	application/font-woff	etag:%2238750-660b69a3-68a50c5d37b73116;;;%22	https://bidenerc.site/assets/font/icon/fa-regular-400.woff	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-regular-400.woff	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:21	2434859/2434859	---MCZ	200	added ('OK')	image/svg+xml	etag:%2225272b-660b69b7-27832cb5fccaad08;gz%22	https://bidenerc.site/assets/font/icon/fa-light-300.svg	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-light-300.svg	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:31	388846/388846	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225eeee-660b69ad-9a3ff39a4fe6e92d;gz%22	https://bidenerc.site/assets/font/icon/fa-solid-900.eot?	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-solid-900d41d.eot	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:35	141600/141600	---M--	200	added ('OK')	font/woff2	etag:%2222920-660b69c1-a5780f40a8f7548a;;;%22	https://bidenerc.site/assets/font/icon/fa-solid-900.woff2	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-solid-900.woff2	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:36	388846/388846	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%225eeee-660b69ad-9a3ff39a4fe6e92d;gz%22	https://bidenerc.site/assets/font/icon/fa-solid-900.eot	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-solid-900.eot	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:45	188716/188716	---M--	200	added ('OK')	application/font-woff	etag:%222e12c-660b69b5-7474634faf6fba03;;;%22	https://bidenerc.site/assets/font/icon/fa-solid-900.woff	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-solid-900.woff	(from https://bidenerc.site/assets/font/font-awesome.css)
12:57:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-656fa476-9348a0320e44ac66;gz%22	https://bidenerc.site/e	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/e.5f.delayed	(from https://bidenerc.site/app/js/swiper-bundle.min.js)
12:57:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-656fa476-9348a0320e44ac66;gz%22	https://bidenerc.site/a.params.url	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/a.params.url	(from https://bidenerc.site/app/js/swiper-bundle.min.js)
12:57:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-656fa476-9348a0320e44ac66;gz%22	https://bidenerc.site/popper.js	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/popper.js	(from https://bidenerc.site/app/js/bootstrap.min.js)
12:57:51	388564/388564	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225edd4-660b69b7-ee68e67d6caeb848;gz%22	https://bidenerc.site/assets/font/icon/fa-solid-900.ttf	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-solid-900.ttf	(from https://bidenerc.site/assets/font/font-awesome.css)
12:58:01	2175970/2175970	---MCZ	200	added ('OK')	image/svg+xml	etag:%222133e2-660b69c1-d2297ea917bda030;gz%22	https://bidenerc.site/assets/font/icon/fa-regular-400.svg	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-regular-400.svg	(from https://bidenerc.site/assets/font/font-awesome.css)
12:58:17	1780032/1780032	---MCZ	200	added ('OK')	image/svg+xml	etag:%221b2940-660b69c4-691b79c0414e3cd6;gz%22	https://bidenerc.site/assets/font/icon/fa-solid-900.svg	C:/Users/USER/OneDrive/Desktop/mr%20president/mrpresident/bidenerc.site/assets/font/icon/fa-solid-900.svg	(from https://bidenerc.site/assets/font/font-awesome.css)
